lat,lon
50.40838256506435,30.604600282764668
50.4083118537706,30.60481297260682
50.40824114247685,30.60502566244897
50.408170431183095,30.60523835229112
50.40809971988934,30.60545104213327
50.40802900859559,30.605663731975422
50.40795829730184,30.605876421817573
50.40788758600809,30.606089111659724
50.40782372584498,30.60630706668285
50.40775986568187,30.606525021705973
50.40769600551876,30.606742976729098
50.40763214535565,30.606960931752223
50.40756828519254,30.607178886775348
50.40750442502943,30.607396841798472
50.40744056486632,30.607614796821597
50.40737670470321,30.60783275184472
50.4073128445401,30.608050706867846
50.40724898437699,30.60826866189097
50.40718512421388,30.608486616914096
50.40712126405077,30.60870457193722
50.40705740388766,30.608922526960345
50.40699354372455,30.60914048198347
50.406929683561444,30.609358437006595
50.406865823398334,30.60957639202972
50.406801963235225,30.609794347052844
50.406738103072115,30.61001230207597
50.406674242909006,30.610230257099094
50.406610382745896,30.61044821212222
50.40654652258279,30.610666167145343
50.40652713234612,30.610729823427082
50.406507742109454,30.61079347970882
50.40648835187279,30.61085713599056
50.40646896163612,30.6109207922723
50.406449571399456,30.61098444855404
50.40643018116279,30.611048104835778
50.406410790926124,30.611111761117517
50.40639140068946,30.611175417399256
50.40637201045279,30.611239073680995
50.406352620216126,30.611302729962734
50.40633051644638,30.611364170243895
50.40630841267664,30.611425610525057
50.40628630890689,30.61148705080622
50.40626034934608,30.611544658691248
50.40622525805757,30.61158877437113
50.40619016676906,30.61163289005101
50.40615507548055,30.61167700573089
50.40612733840186,30.611732536325103
50.40609960132317,30.611788066919317
50.40607186424448,30.61184359751353
50.40604412716579,30.611899128107744
50.4060163900871,30.611954658701958
50.405988653008414,30.61201018929617
50.405960915929725,30.612065719890385
50.405933178851036,30.6121212504846
50.40590544177235,30.612176781078812
50.40587770469366,30.612232311673026
50.40584996761497,30.61228784226724
50.40582223053628,30.612343372861453
50.40579449345759,30.612398903455666
50.4057667563789,30.61245443404988
50.40573901930021,30.612509964644094
50.405711282221525,30.612565495238307
50.405683545142836,30.61262102583252
50.40565580806415,30.612676556426734
50.40562333800478,30.6127253631291
50.40559086794541,30.612774169831468
50.40555839788605,30.612822976533835
50.40552592782668,30.6128717832362
50.405493457767314,30.612920589938568
50.40546098770795,30.612969396640935
50.40542851764858,30.6130182033433
50.405396047589214,30.61306701004567
50.40536357752985,30.613115816748035
50.40533110747048,30.613164623450402
50.405298637411114,30.61321343015277
50.40526271676521,30.61325586983171
50.4052267961193,30.613298309510654
50.405190875473394,30.613340749189597
50.40515495482749,30.61338318886854
50.40511903418158,30.613425628547482
50.405083113535674,30.613468068226425
50.40504719288977,30.613510507905367
50.40501127224386,30.61355294758431
50.40497517178722,30.613595009780656
50.40493907133058,30.613637071977003
50.40490297087394,30.61367913417335
50.4048668704173,30.613721196369696
50.40483076996066,30.613763258566042
50.40479466950402,30.61380532076239
50.40475534185434,30.613839525752788
50.40471601420466,30.613873730743187
50.40467668655498,30.613907935733586
50.4046373589053,30.613942140723985
50.40459803125562,30.613976345714384
50.404558703605936,30.614010550704783
50.404519375956255,30.614044755695183
50.404480048306574,30.614078960685582
50.40444072065689,30.61411316567598
50.40440139300721,30.61414737066638
50.40436206535753,30.61418157565678
50.40432273770785,30.61421578064718
50.40428341005817,30.614249985637578
50.40424408240849,30.614284190627977
50.40420475475881,30.614318395618376
50.40416277651194,30.6143436831474
50.40412079826507,30.614368970676423
50.4040788200182,30.614394258205447
50.40403684177133,30.61441954573447
50.40399486352446,30.614444833263494
50.40395288527759,30.614470120792518
50.40391090703072,30.61449540832154
50.40386892878385,30.614520695850565
50.40382695053698,30.61454598337959
50.40378497229011,30.614571270908613
50.40374299404324,30.614596558437636
50.40370101579637,30.61462184596666
50.4036590375495,30.614647133495684
50.403615333379214,30.614663729579583
50.403571629208926,30.614680325663482
50.40352792503864,30.61469692174738
50.40348422086835,30.61471351783128
50.40344051669806,30.61473011391518
50.403396812527774,30.61474670999908
50.403353108357486,30.614763306082978
50.4033094041872,30.614779902166877
50.40326570001691,30.614796498250776
50.40322199584662,30.614813094334675
50.40317829167633,30.614829690418574
50.403134587506045,30.614846286502473
50.40309088333576,30.614862882586372
50.40304617613528,30.614870441809042
50.4030014689348,30.614878001031713
50.402956761734316,30.614885560254383
50.402912054533836,30.614893119477053
50.402867347333355,30.614900678699723
50.402822640132875,30.614908237922393
50.402777932932395,30.614915797145063
50.402733225731915,30.614923356367733
50.402688518531434,30.614930915590403
50.402643811330954,30.614938474813073
50.40259910413047,30.614946034035743
50.40255439692999,30.614953593258413
50.40250968972951,30.614961152481083
50.40246498252903,30.614968711703753
50.40242027532855,30.614976270926423
50.40237556812807,30.614983830149093
50.40222323241753,30.61500413813154
50.402070896706995,30.615024446113985
50.40191856099646,30.61504475409643
50.40176622528592,30.615065062078877
50.40161388957538,30.615085370061323
50.40146155386484,30.61510567804377
50.40130890329177,30.61511894625442
50.4011562527187,30.61513221446507
50.40100360214563,30.61514548267572
50.40085095157256,30.615158750886373
50.40069830099949,30.615172019097024
50.40054553815655,30.615181592284003
50.40039277531361,30.615191165470982
50.400240012470675,30.61520073865796
50.40008724962774,30.61521031184494
50.3999344867848,30.61521988503192
50.399781723941864,30.6152294582189
50.39962896109893,30.615239031405878
50.39947619825599,30.615248604592857
50.39932343541305,30.615258177779836
50.399170672570115,30.615267750966815
50.39901790972718,30.615277324153794
50.39886514688424,30.615286897340773
50.3987123840413,30.615296470527753
50.39855969587444,30.615308626860674
50.398407007707576,30.615320783193596
50.39825431954071,30.615332939526517
50.39810227885996,30.61530777315068
50.3979531965256,30.61525461638791
50.39781716730862,30.615145144293844
50.397681138091635,30.615035672199777
50.39754510887465,30.61492620010571
50.39740907965767,30.614816728011643
50.39727305044069,30.614707255917576
50.397137021223706,30.61459778382351
50.39700167899111,30.614486238098966
50.396866336758514,30.614374692374422
50.39673099452592,30.61426314664988
50.39659565229332,30.614151600925336
50.396460310060725,30.614040055200793
50.39632496782813,30.61392850947625
50.39618962559553,30.613816963751706
50.396054147280005,30.613705827242615
50.39591866896448,30.613594690733525
50.39578319064895,30.613483554224434
50.39564771233342,30.613372417715343
50.39551223401789,30.613261281206253
50.395475451020864,30.61322070890335
50.395438668023836,30.613180136600445
50.39540188502681,30.61313956429754
50.39536510202978,30.613098991994637
50.395337513667975,30.61304329179049
50.39530992530617,30.612987591586343
50.39528233694437,30.612931891382196
50.395254748582566,30.61287619117805
50.39522716022076,30.612820490973903
50.3952092745259,30.61275577469402
50.39519138883103,30.612691058414136
50.395173503136164,30.612626342134252
50.3951556174413,30.61256162585437
50.39513773174643,30.612496909574485
50.395119846051564,30.6124321932946
50.39507928114502,30.612157318702664
50.39503871623848,30.611882444110726
50.39499815133194,30.61160756951879
50.3949575864254,30.61133269492685
50.39491702151886,30.611057820334914
50.394876456612316,30.610782945742976
50.394835891705775,30.610508071151038
50.39479532679923,30.6102331965591
50.3947644975947,30.609955230142603
50.39473366839017,30.609677263726105
50.39470283918563,30.609399297309608
50.3946720099811,30.60912133089311
50.39464118077657,30.608843364476613
50.394610351572034,30.608565398060115
50.3945795223675,30.608287431643618
50.39454869316297,30.60800946522712
50.394517863958434,30.607731498810622
50.3944870347539,30.607453532394125
50.39447672800048,30.60717185537808
50.39446642124705,30.606890178362036
50.39445611449363,30.606608501345992
50.394445807740205,30.606326824329948
50.39443550098678,30.606045147313903
50.39442519423336,30.60576347029786
50.39441488747993,30.605481793281815
50.39440458072651,30.60520011626577
50.394394273973084,30.604918439249726
50.39438396721966,30.60463676223368
50.39438224694138,30.604354634826112
50.394380526663106,30.604072507418543
50.39437880638483,30.603790380010974
50.39439007750294,30.603508793732157
50.39440134862105,30.60322720745334
50.394412619739164,30.602945621174523
50.394423890857276,30.602664034895707
50.39443516197539,30.60238244861689
50.3944464330935,30.602100862338073
50.39445770421161,30.601819276059256
50.39446897532972,30.60153768978044
50.394480246447834,30.601256103501623
50.394491517565946,30.600974517222806
50.39450278868406,30.60069293094399
50.39451405980217,30.600411344665172
50.39452533092028,30.600129758386355
50.39453660203839,30.59984817210754
50.39454726193889,30.599566526301075
50.394557921839386,30.59928488049461
50.39456858173988,30.599003234688148
50.39457924164038,30.598721588881684
50.394589901540876,30.59843994307522
50.39460056144137,30.598158297268757
50.39461122134187,30.597876651462293
50.394621881242365,30.59759500565583
50.39463254114286,30.597313359849366
50.39464320104336,30.597031714042902
50.394653860943855,30.59675006823644
50.39466452084435,30.596468422429975
50.39467518074485,30.59618677662351
50.394685840645344,30.595905130817048
50.39469650054584,30.595623485010584
50.39470716044634,30.59534183920412
50.394722383998925,30.595060708641338
50.39473760755151,30.594779578078555
50.3947528311041,30.59449844751577
50.39476805465669,30.59421731695299
50.394783278209275,30.593936186390206
50.39479850176186,30.593655055827423
50.39481372531445,30.59337392526464
50.39482894886704,30.593092794701857
50.394844172419624,30.592811664139074
50.39485939597221,30.59253053357629
50.3948746195248,30.592249403013508
50.39488984307739,30.591968272450725
50.394905066629974,30.59168714188794
50.39492029018256,30.59140601132516
50.39493551373515,30.591124880762376
50.394950737287736,30.590843750199593
50.39496440265279,30.590562420838562
50.39497806801784,30.590281091477532
50.394991733382895,30.589999762116502
50.39500539874795,30.589718432755472
50.395019064113,30.58943710339444
50.395032729478054,30.58915577403341
50.395046394843106,30.58887444467238
50.39506006020816,30.58859311531135
50.39507372557321,30.58831178595032
50.395087390938265,30.58803045658929
50.39510105630332,30.58774912722826
50.39511472166837,30.58746779786723
50.395128387033424,30.5871864685062
50.39514205239848,30.58690513914517
50.39515571776353,30.58662380978414
50.39516938312858,30.58634248042311
50.395183048493635,30.58606115106208
50.39519671385869,30.58577982170105
50.39521037922374,30.58549849234002
50.395224044588794,30.58521716297899
50.39523770995385,30.58493583361796
50.3952513753189,30.584654504256928
50.39526504068395,30.584373174895898
50.395278706049005,30.584091845534868
50.39529237141406,30.583810516173838
50.39530603677911,30.583529186812807
50.395319702144164,30.583247857451777
50.39533336750922,30.582966528090747
50.39534809347221,30.582685328390706
50.3953628194352,30.582404128690666
50.39537754539819,30.582122928990625
50.39539227136118,30.581841729290584
50.39540699732417,30.581560529590543
50.395421723287164,30.581279329890503
50.395436449250155,30.580998130190462
50.39545117521315,30.58071693049042
50.39546590117614,30.58043573079038
50.39548062713913,30.58015453109034
50.39549535310212,30.5798733313903
50.39551007906511,30.57959213169026
50.3955248050281,30.579310931990218
50.395539530991094,30.579029732290177
50.395554256954085,30.578748532590136
50.39556898291708,30.578467332890096
50.39558370888007,30.578186133190055
50.39559843484306,30.577904933490014
50.39561316080605,30.577623733789974
50.39562788676904,30.577342534089933
50.39564261273203,30.577061334389892
50.395659140250785,30.576780380064577
50.39567566776954,30.57649942573926
50.39569219528829,30.576218471413945
50.39570872280704,30.57593751708863
50.39574494930651,30.575661150392133
50.39578117580598,30.575384783695636
50.39581740230545,30.57510841699914
50.395853628804915,30.574832050302643
50.39588985530438,30.574555683606146
50.395960217689094,30.574296018507045
50.396030580073806,30.574036353407944
50.39610094245852,30.573776688308843
50.39617130484323,30.573517023209742
50.39624166722794,30.57325735811064
50.39633186403298,30.57301324571649
50.39642206083802,30.572769133322335
50.39651225764306,30.572525020928182
50.3966024544481,30.57228090853403
50.39669265125314,30.572036796139876
50.39678284805818,30.571792683745723
50.39687304486322,30.57154857135157
50.39696324166826,30.571304458957417
50.3970534384733,30.571060346563264
50.39714612479189,30.570818534644285
50.397238811110476,30.570576722725306
50.397331497429064,30.570334910806327
50.39742418374765,30.570093098887348
50.39751687006624,30.56985128696837
50.39760955638483,30.56960947504939
50.39770224270342,30.56936766313041
50.397794929022005,30.56912585121143
50.39788761534059,30.568884039292453
50.39798030165918,30.568642227373473
50.39807298797777,30.568400415454494
50.39816567429636,30.568158603535515
50.398258360614946,30.567916791616536
50.398351046933534,30.567674979697557
50.3984418936999,30.567431449100535
50.39853274046627,30.567187918503514
50.39862358723264,30.566944387906492
50.39871443399901,30.56670085730947
50.39880528076538,30.56645732671245
50.39889612753175,30.566213796115427
50.39898697429812,30.565970265518406
50.39907782106449,30.565726734921384
50.39916866783086,30.565483204324362
50.399259514597226,30.56523967372734
50.399350361363595,30.56499614313032
50.399441208129964,30.564752612533297
50.39953205489633,30.564509081936276
50.3996229016627,30.564265551339254
50.399715227297676,30.56402338925272
50.39980755293265,30.56378122716619
50.39989987856762,30.563539065079656
50.3999922042026,30.563296902993123
50.40006983765528,30.56304236545841
50.400147471107964,30.5627878279237
50.40022510456065,30.562533290388988
50.40030273801333,30.562278752854276
50.400380371466014,30.562024215319564
50.4004580049187,30.561769677784852
50.40053563837138,30.56151514025014
50.40058454087218,30.56124359238973
50.40063344337298,30.56097204452932
50.40068234587378,30.560700496668908
50.40073124837458,30.560428948808497
50.40074759561076,30.560147938203755
50.400763942846936,30.559866927599014
50.40078029008311,30.559585916994273
50.40079663731929,30.55930490638953
50.400812984555465,30.55902389578479
50.40082933179164,30.55874288518005
50.40084567902782,30.558461874575308
50.400854887340735,30.55818006544087
50.40086409565365,30.55789825630643
50.40087330396657,30.55761644717199
50.40088251227949,30.557334638037553
50.400891720592405,30.557052828903114
50.40090092890532,30.556771019768675
50.40091013721824,30.556489210634236
50.40091934553116,30.556207401499798
50.400928553844075,30.55592559236536
50.40093776215699,30.55564378323092
50.40094697046991,30.55536197409648
50.40095617878283,30.555080164962042
50.400965387095745,30.554798355827604
50.40097459540866,30.554516546693165
50.40103890390731,30.554298944829117
50.401111490557724,30.554087848179478
50.401184077208136,30.553876751529838
50.40125666385855,30.5536656548802
50.40132925050896,30.55345455823056
50.40140183715937,30.55324346158092
50.40147442380978,30.55303236493128
50.401550091409874,30.552823946783697
50.40162575900997,30.552615528636114
50.40171338805087,30.552418981791536
50.401818475097464,30.55224477007001
50.40193733443535,30.5520939113539
50.40206981865167,30.551974206079326
50.40221692115027,30.551908864601817
50.40236402364887,30.551843523124308
50.40253954768991,30.55190514140206
50.40271507173095,30.55196675967981
50.40289059577199,30.552028377957562
50.40306611981303,30.552089996235313
50.403241643854074,30.552151614513065
50.403417167895114,30.552213232790816
50.403592691936154,30.552274851068567
50.403770318416306,30.552319227791198
50.40394794489646,30.55236360451383
50.40412557137661,30.55240798123646
50.40430319785676,30.55245235795909
50.40448298204198,30.55246078102565
50.404662766227204,30.552469204092212
50.404842550412425,30.552477627158773
50.405022334597646,30.552486050225333
50.40520211878287,30.552494473291894
50.40538190296809,30.552502896358455
50.40556168715331,30.552511319425015
50.40574140033089,30.55249975243033
50.40592111350847,30.552488185435642
50.40610082668605,30.552476618440956
50.40628053986363,30.55246505144627
50.40646025304121,30.552453484451583
50.40663996621879,30.552441917456896
50.40681967939637,30.55243035046221
50.40699939257395,30.552418783467523
50.407176005668774,30.55236536667069
50.407352618763596,30.552311949873854
50.40752923185842,30.55225853307702
50.40769956499442,30.55216788170881
50.407869898130414,30.552077230340604
50.40804023126641,30.551986578972397
50.40821056440241,30.55189592760419
50.40837834135143,30.551794213729597
50.40854611830045,30.551692499855005
50.40869996548857,30.55154629152695
50.408853812676696,30.551400083198896
50.40900765986482,30.55125387487084
50.40916150705294,30.551107666542787
50.409315354241066,30.550961458214733
50.40946920142919,30.55081524988668
50.40962304861731,30.550669041558624
50.409776895805436,30.55052283323057
50.40993074299356,30.550376624902515
50.410063206624734,30.550256843261952
50.41019639905765,30.55013906769623
50.41032959149056,30.550021292130506
50.41046278392347,30.549903516564783
50.41060399220419,30.54981156350289
50.410745200484904,30.549719610440995
50.41088640876562,30.5496276573791
50.41103111296984,30.549550234228
50.411175817174055,30.5494728110769
50.41132052137827,30.5493953879258
50.41147127600561,30.549355480687545
50.41162203063294,30.54931557344929
50.411772785260275,30.549275666211038
50.41192353988761,30.549235758972785
50.41207536240356,30.549207528341256
50.412227184919516,30.549179297709728
50.41237900743547,30.5491510670782
50.41253082995142,30.54912283644667
50.412682652467375,30.549094605815142
50.41283544121259,30.549086108239088
50.41298822995781,30.549077610663034
50.41314101870303,30.54906911308698
50.41329380744825,30.549060615510925
50.41344659619347,30.54905211793487
50.413599384938685,30.549043620358816
50.4137521736839,30.54903512278276
50.41390496242912,30.549026625206707
50.41405784295218,30.549024857462868
50.41421072347524,30.54902308971903
50.414363603998304,30.54902132197519
50.414516484521364,30.54901955423135
50.414669365044425,30.54901778648751
50.414822245567485,30.54901601874367
50.414975126090546,30.549014250999832
50.41502009207973,30.549014393056535
50.41506505806891,30.549014535113237
50.415110024058094,30.54901467716994
50.41515499004728,30.54901481922664
50.41519995603646,30.549014961283344
50.41524492202564,30.549015103340047
50.415289888014826,30.54901524539675
50.41533485400401,30.54901538745345
50.41537981999319,30.549015529510154
50.415424785982374,30.549015671566856
50.41546975197156,30.54901581362356
50.41551471796074,30.54901595568026
50.41555968394992,30.549016097736963
50.415604649939105,30.549016239793666
50.41564961592829,30.549016381850368
50.41569458191747,30.54901652390707
50.415739547906654,30.549016665963773
50.41578451389584,30.549016808020475
50.41582947988502,30.549016950077178
50.4158744458742,30.54901709213388
50.415919411863385,30.549017234190583
50.41596437785257,30.549017376247285
50.41600934384175,30.549017518303987
50.41605430983093,30.54901766036069
50.416099275820116,30.549017802417392
50.4161442418093,30.549017944474095
50.41618920779848,30.549018086530797
50.416234173787664,30.5490182285875
50.41627913977685,30.549018370644202
50.41632410576603,30.549018512700904
50.41636907175521,30.549018654757607
50.416414037744396,30.54901879681431
50.41645900373358,30.54901893887101
50.41650396972276,30.549019080927714
50.416548935711944,30.549019222984416
50.41659390170113,30.54901936504112
50.41663886769031,30.54901950709782
50.416791745285856,30.549017198422
50.4169446228814,30.54901488974618
50.41709750047695,30.549012581070357
50.417250378072495,30.549010272394536
50.41740325566804,30.549007963718715
50.41755613326359,30.549005655042894
50.417709010859134,30.549003346367073
50.41786188845468,30.54900103769125
50.41801476605023,30.54899872901543
50.41816764364577,30.54899642033961
50.41832052124132,30.548994111663788
50.41847194734956,30.548961047025763
50.4186233734578,30.548927982387738
50.41877479956604,30.548894917749713
50.41891729290635,30.548807967596932
50.41905978624666,30.54872101744415
50.419202279586976,30.54863406729137
50.419329952749955,30.54850207140555
50.41945762591293,30.54837007551973
50.41958529907591,30.54823807963391
50.41970453026909,30.548087887511276
50.41982376146226,30.54793769538864
50.419942992655436,30.547787503266004
50.42006222384861,30.54763731114337
50.420181455041785,30.547487119020733
50.42030068623496,30.547336926898097
50.420419917428134,30.54718673477546
50.42053915630247,30.547036553278875
50.4206583951768,30.54688637178229
50.420777634051134,30.546736190285703
50.42089687292547,30.546586008789117
50.4210161117998,30.54643582729253
50.421135350674135,30.546285645795944
50.42125458954847,30.546135464299358
50.4213738284228,30.54598528280277
50.421493067297135,30.545835101306185
50.42161230617147,30.5456849198096
50.4217315450458,30.545534738313012
50.421850783920135,30.545384556816426
50.42197002279447,30.54523437531984
50.4220892616688,30.545084193823254
50.422208500543135,30.544934012326667
50.42232773941747,30.54478383083008
50.42244527798763,30.54463037818131
50.422562816557786,30.54447692553254
50.422680355127945,30.544323472883768
50.4227978936981,30.544170020234997
50.42291543226826,30.544016567586226
50.42303297083842,30.543863114937455
50.42315050940858,30.543709662288684
50.42326804797874,30.543556209639913
50.423385586548896,30.543402756991142
50.42351216155975,30.543268169664792
50.4236505162743,30.543166064075137
50.42378887098885,30.543063958485483
50.4239272257034,30.54296185289583
50.42406558041795,30.542859747306174
50.4242039351325,30.54275764171652
50.424342289847054,30.542655536126865
50.424480644561605,30.54255343053721
50.424618999276156,30.542451324947557
50.42475790177561,30.54235106669905
50.42489680427506,30.542250808450547
50.42503570677451,30.54215055020204
50.4251736870993,30.542047201700697
50.42529595328793,30.541903127099097
50.425418219476555,30.541759052497497
50.42554048566518,30.541614977895897
50.42566275185381,30.541470903294297
50.42578501804243,30.541326828692696
50.42590728423106,30.541182754091096
50.426029550419685,30.541038679489496
50.42615181660831,30.540894604887896
50.42627408279694,30.540750530286296
50.42639634898556,30.540606455684696
50.42651861517419,30.540462381083096
50.426640881362815,30.540318306481495
50.42676314755144,30.540174231879895
50.42688370995783,30.540026658181343
50.427004272364215,30.53987908448279
50.4271248347706,30.53973151078424
50.42724539717699,30.539583937085688
50.427365959583376,30.539436363387136
50.42748652198976,30.539288789688584
50.42760708439615,30.539141215990032
50.42772764680254,30.53899364229148
50.42784970255855,30.53884912218092
50.427971758314555,30.53870460207036
50.428093814070564,30.5385600819598
50.42821586982657,30.53841556184924
50.42833792558258,30.538271041738682
50.42845998133859,30.538126521628122
50.4285820370946,30.537982001517562
50.428703531536755,30.5378363168703
50.42882502597891,30.53769063222304
50.428946520421064,30.53754494757578
50.42906801486322,30.537399262928517
50.429189509305374,30.537253578281256
50.42931100374753,30.537107893633994
50.42943249818968,30.536962208986733
50.42955399263184,30.53681652433947
50.42967548707399,30.53667083969221
50.42979698151615,30.53652515504495
50.4299184759583,30.536379470397687
50.43003997040046,30.536233785750426
50.43016146484261,30.536088101103164
50.43028143237963,30.53593932610046
50.43040139991665,30.535790551097758
50.430521367453665,30.535641776095055
50.43064133499068,30.53549300109235
50.4307613025277,30.53534422608965
50.43088127006472,30.535195451086945
50.431001237601734,30.535046676084242
50.43112120513875,30.53489790108154
50.43124117267577,30.534749126078836
50.431361140212786,30.534600351076133
50.4314811077498,30.53445157607343
50.43160107528682,30.534302801070726
50.43172095364292,30.534153843813034
50.431840831999025,30.53400488655534
50.43196071035513,30.533855929297648
50.43208058871123,30.533706972039955
50.43220046706733,30.533558014782262
50.432320345423435,30.53340905752457
50.43244022377954,30.533260100266876
50.43256010213564,30.533111143009183
50.43267998049174,30.53296218575149
50.432799858847844,30.532813228493797
50.432919737203946,30.532664271236104
50.43303961556005,30.53251531397841
50.43315949391615,30.53236635672072
50.43327937227225,30.532217399463025
50.433399250628355,30.532068442205333
50.43351912898446,30.53191948494764
50.433639617257676,30.53177173910855
50.433760105530894,30.53162399326946
50.43388059380411,30.53147624743037
50.43400108207733,30.53132850159128
50.43412157035055,30.53118075575219
50.43424205862377,30.5310330099131
50.434362546896985,30.53088526407401
50.4344830351702,30.53073751823492
50.43460352344342,30.530589772395828
50.43472401171664,30.530442026556738
50.43484449998986,30.530294280717648
50.434964988263076,30.530146534878558
50.435085476536294,30.529998789039468
50.43520596480951,30.529851043200377
50.43532645308273,30.529703297361287
50.43544694135595,30.529555551522197
50.43556742962917,30.529407805683107
50.435687917902385,30.529260059844017
50.435805531728136,30.529106705205308
50.435923145553886,30.5289533505666
50.43604075937964,30.52879999592789
50.43615837320539,30.528646641289182
50.43627598703114,30.528493286650473
50.43639360085689,30.528339932011765
50.43651121468264,30.528186577373056
50.43662882850839,30.528033222734347
50.43674644233414,30.52787986809564
50.43686405615989,30.52772651345693
50.43698166998564,30.52757315881822
50.43709928381139,30.527419804179512
50.43721689763714,30.527266449540804
50.43733451146289,30.527113094902095
50.43744925773418,30.526954471166533
50.437564004005466,30.52679584743097
50.43767875027675,30.52663722369541
50.43779349654804,30.526478599959848
50.437908242819326,30.526319976224286
50.43802298909061,30.526161352488725
50.4381377353619,30.526002728753163
50.438252481633185,30.5258441050176
50.43836722790447,30.52568548128204
50.438494070898344,30.525551474545455
50.438536910370075,30.52553001939188
